src	trg	weight
Anthrax (American band)	White Zombie (band)	2.4923634706707407
Anthrax (American band)	Volbeat	2.4923634706707407
Anthrax (American band)	Twisted Sister	2.4923634706707407
Anthrax (American band)	rock music	2.4923634706707407
Anthrax (American band)	Queen (band)	2.4923634706707407
Anthrax (American band)	Black Sabbath	2.4923634706707407
Anthrax (American band)	Korn	2.4923634706707407
Anthrax (American band)	Motörhead	2.4923634706707407
Anthrax (American band)	Phil Collins	2.4923634706707407
Anthrax (American band)	Rush (band)	2.4923634706707407
Anthrax (American band)	Lamb of God (band)	2.4923634706707407
Anthrax (American band)	Boston (band)	2.4923634706707407
Anthrax (American band)	Deftones	2.4923634706707407
Anthrax (American band)	Deep Purple	2.4923634706707407
Anthrax (American band)	Great White	2.4923634706707407
Anthrax (American band)	Journey (band)	2.4923634706707407
Anthrax (American band)	Pantera	2.4923634706707407
Anthrax (American band)	Judas Priest	2.4923634706707407
Anthrax (American band)	Slipknot (band)	2.4923634706707407
Anthrax (American band)	Limp Bizkit	2.4923634706707407
Anthrax (American band)	Slayer	2.4923634706707407
Anthrax (American band)	Ozzy Osbourne	2.4923634706707407
Anthrax (American band)	W.A.S.P. (band)	2.4923634706707407
Anthrax (American band)	Living Colour	2.4923634706707407
Anthrax (American band)	Kiss (band)	2.4923634706707407
Anthrax (American band)	Metallica	2.4923634706707407
Anthrax (American band)	The Beatles	2.4923634706707407
Anthrax (American band)	Primus (band)	2.4923634706707407
Anthrax (American band)	Fall Out Boy	2.4923634706707407
Anthrax (American band)	Papa Roach	2.4923634706707407
Anthrax (American band)	Sum 41	2.4923634706707407
Anthrax (American band)	Ted Nugent	2.4923634706707407
Anthrax (American band)	Thin Lizzy	2.4923634706707407
Anthrax (American band)	Megadeth	2.4923634706707407
Anthrax (American band)	Iron Maiden	2.4923634706707407
Anthrax (American band)	Sepultura	2.4923634706707407
Anthrax (American band)	Faith No More	2.4923634706707407
Anthrax (American band)	Drowning Pool	2.4923634706707407
Anthrax (American band)	Killswitch Engage	2.4923634706707407
Anthrax (American band)	Evanescence	2.4923634706707407
April Wine	Journey (band)	1.9910687022299172
April Wine	Def Leppard	1.9910687022299172
April Wine	The Rolling Stones	1.9910687022299172
April Wine	Meat Loaf	1.9910687022299172
April Wine	Bachman–Turner Overdrive	1.9910687022299172
April Wine	Heart (band)	1.9910687022299172
April Wine	Neil Young	1.9910687022299172
April Wine	The Guess Who	1.9910687022299172
April Wine	Uriah Heep (band)	1.9910687022299172
April Wine	Jethro Tull (band)	1.9910687022299172
April Wine	Eddie Money	1.9910687022299172
April Wine	Yes (band)	1.9910687022299172
April Wine	Styx (band)	1.9910687022299172
April Wine	Toto (band)	1.9910687022299172
April Wine	Rush (band)	1.9910687022299172
April Wine	Elton John	1.9910687022299172
April Wine	Loverboy	1.9910687022299172
April Wine	Badfinger	1.9910687022299172
April Wine	Boston (band)	1.9910687022299172
April Wine	Peter Frampton	1.9910687022299172
April Wine	Foreigner (band)	1.9910687022299172
Arcade Fire	Radiohead	1.4009991935861628
Arcade Fire	Pixies (band)	1.4009991935861628
Arcade Fire	Vampire Weekend	1.4009991935861628
Arcade Fire	Imagine Dragons	1.4009991935861628
Arcade Fire	Billy Talent	1.4009991935861628
Arcade Fire	Foals (band)	1.4009991935861628
Arcade Fire	David Bowie	1.4009991935861628
Arcade Fire	Beck	1.4009991935861628
Arcade Fire	Depeche Mode	1.4009991935861628
Arcade Fire	Coldplay	1.4009991935861628
Arcade Fire	rock music	1.4009991935861628
Arcade Fire	Bruce Springsteen	1.4009991935861628
Arcade Fire	Joy Division	1.4009991935861628
Arcade Fire	Mumford & Sons	1.4009991935861628
Arcade Fire	Arctic Monkeys	1.4009991935861628
Arcade Fire	Peter Gabriel	1.4009991935861628
Arcade Fire	U2	1.4009991935861628
Arctic Monkeys	Oasis (band)	3.1189298529573044
Arctic Monkeys	Rage Against the Machine	3.1189298529573044
Arctic Monkeys	Radiohead	3.1189298529573044
Arctic Monkeys	The Hives	3.1189298529573044
Arctic Monkeys	Led Zeppelin	3.1189298529573044
Arctic Monkeys	The Rolling Stones	3.1189298529573044
Arctic Monkeys	The Smiths	3.1189298529573044
Arctic Monkeys	Muse (band)	3.1189298529573044
Arctic Monkeys	Queens of the Stone Age	3.1189298529573044
Arctic Monkeys	Bob Dylan	3.1189298529573044
Arctic Monkeys	Cream (band)	3.1189298529573044
Arctic Monkeys	The White Stripes	3.1189298529573044
Arctic Monkeys	Metallica	3.1189298529573044
Arctic Monkeys	The Strokes	3.1189298529573044
Arctic Monkeys	Foo Fighters	3.1189298529573044
Arctic Monkeys	Bring Me the Horizon	3.1189298529573044
Arctic Monkeys	David Bowie	3.1189298529573044
Arctic Monkeys	Lou Reed	3.1189298529573044
Arctic Monkeys	Foals (band)	3.1189298529573044
Arctic Monkeys	The Clash	3.1189298529573044
Arctic Monkeys	rock music	3.1189298529573044
Arctic Monkeys	John Lennon	3.1189298529573044
Arctic Monkeys	Black Sabbath	3.1189298529573044
Arctic Monkeys	Eagles (band)	3.1189298529573044
Arctic Monkeys	Royal Blood (band)	3.1189298529573044
Arctic Monkeys	Jimi Hendrix	3.1189298529573044
Arctic Monkeys	Elvis Costello	3.1189298529573044
Arctic Monkeys	Catfish and the Bottlemen	3.1189298529573044
Arctic Monkeys	The Who	3.1189298529573044
Arctic Monkeys	Sam Fender	3.1189298529573044
Asia (band)	Journey (band)	1.5964031772545155
Asia (band)	Steely Dan	1.5964031772545155
Asia (band)	Manfred Mann's Earth Band	1.5964031772545155
Asia (band)	REO Speedwagon	1.5964031772545155
Asia (band)	Emerson, Lake & Palmer	1.5964031772545155
Asia (band)	Flogging Molly	1.5964031772545155
Asia (band)	rock music	1.5964031772545155
Asia (band)	Genesis (band)	1.5964031772545155
Asia (band)	Thin Lizzy	1.5964031772545155
Asia (band)	Megadeth	1.5964031772545155
Asia (band)	Uriah Heep (band)	1.5964031772545155
Asia (band)	Yes (band)	1.5964031772545155
Asia (band)	Styx (band)	1.5964031772545155
Asia (band)	Toto (band)	1.5964031772545155
Asia (band)	Electric Light Orchestra	1.5964031772545155
Audioslave	Rage Against the Machine	1.369066844888838
Audioslave	The Yardbirds	1.369066844888838
Audioslave	Soundgarden	1.369066844888838
Audioslave	Led Zeppelin	1.369066844888838
Audioslave	Little Richard	1.369066844888838
Audioslave	Chris Cornell	1.369066844888838
Audioslave	Funkadelic	1.369066844888838
Audioslave	The Pretty Reckless	1.369066844888838
Audioslave	Thirty Seconds to Mars	1.369066844888838
Audioslave	Black Sabbath	1.369066844888838
Audioslave	System of a Down	1.369066844888838
Audioslave	Elvis Costello	1.369066844888838
Audioslave	Jimi Hendrix	1.369066844888838
Audioslave	Mudvayne	1.369066844888838
Audioslave	Smash Mouth	1.369066844888838
Audioslave	U2	1.369066844888838
Avenged Sevenfold	Five Finger Death Punch	2.6271059300992796
Avenged Sevenfold	Led Zeppelin	2.6271059300992796
Avenged Sevenfold	Black Veil Brides	2.6271059300992796
Avenged Sevenfold	Cage the Elephant	2.6271059300992796
Avenged Sevenfold	The Offspring	2.6271059300992796
Avenged Sevenfold	Volbeat	2.6271059300992796
Avenged Sevenfold	Chevelle (band)	2.6271059300992796
Avenged Sevenfold	Stone Sour	2.6271059300992796
Avenged Sevenfold	Disturbed (band)	2.6271059300992796
Avenged Sevenfold	Black Sabbath	2.6271059300992796
Avenged Sevenfold	James Blunt	2.6271059300992796
Avenged Sevenfold	Panic! at the Disco	2.6271059300992796
Avenged Sevenfold	Korn	2.6271059300992796
Avenged Sevenfold	Lacuna Coil	2.6271059300992796
Avenged Sevenfold	Breaking Benjamin	2.6271059300992796
Avenged Sevenfold	Elton John	2.6271059300992796
Avenged Sevenfold	Rob Zombie	2.6271059300992796
Avenged Sevenfold	Trivium (band)	2.6271059300992796
Avenged Sevenfold	Pantera	2.6271059300992796
Avenged Sevenfold	Slipknot (band)	2.6271059300992796
Avenged Sevenfold	Def Leppard	2.6271059300992796
Avenged Sevenfold	Good Charlotte	2.6271059300992796
Avenged Sevenfold	Bullet for My Valentine	2.6271059300992796
Avenged Sevenfold	Coheed and Cambria	2.6271059300992796
Avenged Sevenfold	Slayer	2.6271059300992796
Avenged Sevenfold	Chris Cornell	2.6271059300992796
Avenged Sevenfold	Guns N' Roses	2.6271059300992796
Avenged Sevenfold	Metallica	2.6271059300992796
Avenged Sevenfold	Papa Roach	2.6271059300992796
Avenged Sevenfold	Three Days Grace	2.6271059300992796
Avenged Sevenfold	Megadeth	2.6271059300992796
Avenged Sevenfold	Iron Maiden	2.6271059300992796
Avenged Sevenfold	Seether	2.6271059300992796
Avenged Sevenfold	Staind	2.6271059300992796
Avenged Sevenfold	System of a Down	2.6271059300992796
Avenged Sevenfold	Ghost (Swedish band)	2.6271059300992796
Avenged Sevenfold	Social Distortion	2.6271059300992796
Avenged Sevenfold	Halestorm	2.6271059300992796
Avenged Sevenfold	Killswitch Engage	2.6271059300992796
Avril Lavigne	Oasis (band)	2.672056910170822
Avril Lavigne	Radiohead	2.672056910170822
Avril Lavigne	Green Day	2.672056910170822
Avril Lavigne	Dashboard Confessional	2.672056910170822
Avril Lavigne	Janis Joplin	2.672056910170822
Avril Lavigne	The Offspring	2.672056910170822
Avril Lavigne	Matchbox Twenty	2.672056910170822
Avril Lavigne	Marilyn Manson	2.672056910170822
Avril Lavigne	Coldplay	2.672056910170822
Avril Lavigne	Hole (band)	2.672056910170822
Avril Lavigne	Our Lady Peace	2.672056910170822
Avril Lavigne	Nickelback	2.672056910170822
Avril Lavigne	Paramore	2.672056910170822
Avril Lavigne	The Cab	2.672056910170822
Avril Lavigne	Goo Goo Dolls	2.672056910170822
Avril Lavigne	Blink-182	2.672056910170822
Avril Lavigne	Sex Pistols	2.672056910170822
Avril Lavigne	Joan Jett	2.672056910170822
Avril Lavigne	Metallica	2.672056910170822
Avril Lavigne	Billy Idol	2.672056910170822
Avril Lavigne	Sum 41	2.672056910170822
Avril Lavigne	John Lennon	2.672056910170822
Avril Lavigne	Linkin Park	2.672056910170822
Avril Lavigne	Incubus (band)	2.672056910170822
Avril Lavigne	No Doubt	2.672056910170822
Avril Lavigne	System of a Down	2.672056910170822
Avril Lavigne	Simple Plan	2.672056910170822
Avril Lavigne	Marilyn Manson (band)	2.672056910170822
Avril Lavigne	Nirvana (band)	2.672056910170822
Avril Lavigne	Boys Like Girls	2.672056910170822
Avril Lavigne	Jackson Browne	2.672056910170822
Avril Lavigne	Third Eye Blind	2.672056910170822
Avril Lavigne	Evanescence	2.672056910170822
Awolnation	Goo Goo Dolls	1.2527419128341553
Awolnation	Twenty One Pilots	1.2527419128341553
Awolnation	Incubus (band)	1.2527419128341553
Awolnation	Red Hot Chili Peppers	1.2527419128341553
Awolnation	Scorpions (band)	1.2527419128341553
Awolnation	The Cars	1.2527419128341553
Awolnation	Pearl Jam	1.2527419128341553
Awolnation	Fall Out Boy	1.2527419128341553
Awolnation	Midnight Oil	1.2527419128341553
Awolnation	Rise Against	1.2527419128341553
Bachman–Turner Overdrive	Crosby, Stills, Nash & Young	1.8705841705534232
Bachman–Turner Overdrive	Led Zeppelin	1.8705841705534232
Bachman–Turner Overdrive	The Rolling Stones	1.8705841705534232
Bachman–Turner Overdrive	Little Richard	1.8705841705534232
Bachman–Turner Overdrive	Neil Young	1.8705841705534232
Bachman–Turner Overdrive	Creedence Clearwater Revival	1.8705841705534232
Bachman–Turner Overdrive	Bryan Adams	1.8705841705534232
Bachman–Turner Overdrive	Van Halen	1.8705841705534232
Bachman–Turner Overdrive	Rod Stewart	1.8705841705534232
Bachman–Turner Overdrive	Elvis Presley	1.8705841705534232
Bachman–Turner Overdrive	The Guess Who	1.8705841705534232
Bachman–Turner Overdrive	Thin Lizzy	1.8705841705534232
Bachman–Turner Overdrive	Uriah Heep (band)	1.8705841705534232
Bachman–Turner Overdrive	Yes (band)	1.8705841705534232
Bachman–Turner Overdrive	The Doobie Brothers	1.8705841705534232
Bad Company	Journey (band)	1.6997235290423123
Bad Company	Damn Yankees (band)	1.6997235290423123
Bad Company	Five Finger Death Punch	1.6997235290423123
Bad Company	Manfred Mann's Earth Band	1.6997235290423123
Bad Company	Led Zeppelin	1.6997235290423123
Bad Company	Puddle of Mudd	1.6997235290423123
Bad Company	Roxy Music	1.6997235290423123
Bad Company	Small Faces	1.6997235290423123
Bad Company	Bon Jovi	1.6997235290423123
Bad Company	Guns N' Roses	1.6997235290423123
Bad Company	Heart (band)	1.6997235290423123
Bad Company	Tesla (band)	1.6997235290423123
Bad Company	The Pretty Reckless	1.6997235290423123
Bad Company	Ted Nugent	1.6997235290423123
Bad Company	Queen (band)	1.6997235290423123
Bad Company	Billy Squier	1.6997235290423123
Bad Company	Uriah Heep (band)	1.6997235290423123
Bad Company	Velvet Revolver	1.6997235290423123
Bad Company	Styx (band)	1.6997235290423123
Bad Company	Faces (band)	1.6997235290423123
Bad Company	Joe Walsh	1.6997235290423123
Bad Company	Lynyrd Skynyrd	1.6997235290423123
Bad Company	Deep Purple	1.6997235290423123
Bad Company	Foreigner (band)	1.6997235290423123
Badfinger	Chicago (band)	1.3555084354428817
Badfinger	Def Leppard	1.3555084354428817
Badfinger	Christopher Cross	1.3555084354428817
Badfinger	Sex Pistols	1.3555084354428817
Badfinger	Harry Nilsson	1.3555084354428817
Badfinger	Paul McCartney	1.3555084354428817
Badfinger	Herman's Hermits	1.3555084354428817
Badfinger	David Bowie	1.3555084354428817
Badfinger	rock music	1.3555084354428817
Badfinger	Billy Joel	1.3555084354428817
Badfinger	John Lennon	1.3555084354428817
Badfinger	Ringo Starr	1.3555084354428817
Badfinger	Yes (band)	1.3555084354428817
Badfinger	James Taylor	1.3555084354428817
Badfinger	George Harrison	1.3555084354428817
Badfinger	Peter Frampton	1.3555084354428817
Badfinger	Kiss (band)	1.3555084354428817
Barenaked Ladies	Steely Dan	2.251132019799368
Barenaked Ladies	Bob Dylan	2.251132019799368
Barenaked Ladies	Beastie Boys	2.251132019799368
Barenaked Ladies	Paul McCartney	2.251132019799368
Barenaked Ladies	Hootie & the Blowfish	2.251132019799368
Barenaked Ladies	Duran Duran	2.251132019799368
Barenaked Ladies	Train (band)	2.251132019799368
Barenaked Ladies	Neil Young	2.251132019799368
Barenaked Ladies	Bryan Adams	2.251132019799368
Barenaked Ladies	John Lennon	2.251132019799368
Barenaked Ladies	Genesis (band)	2.251132019799368
Barenaked Ladies	The Tragically Hip	2.251132019799368
Barenaked Ladies	Gin Blossoms	2.251132019799368
Barenaked Ladies	Rush (band)	2.251132019799368
Barenaked Ladies	Ben Folds Five	2.251132019799368
Barenaked Ladies	Dave Matthews Band	2.251132019799368
Barenaked Ladies	Peter Gabriel	2.251132019799368
Barenaked Ladies	U2	2.251132019799368
Bay City Rollers	David Bowie	1.1429109961625206
Bay City Rollers	Foo Fighters	1.1429109961625206
Bay City Rollers	The Four Seasons (band)	1.1429109961625206
Bay City Rollers	Mitch Ryder	1.1429109961625206
Bay City Rollers	The Cars	1.1429109961625206
Bay City Rollers	The Kinks	1.1429109961625206
Beastie Boys	Mötley Crüe	1.9567510819789105
Beastie Boys	Blur (band)	1.9567510819789105
Beastie Boys	Coldplay	1.9567510819789105
Beastie Boys	Beck	1.9567510819789105
Beastie Boys	rock music	1.9567510819789105
Beastie Boys	Live (band)	1.9567510819789105
Beastie Boys	Slade	1.9567510819789105
Beastie Boys	Sublime (band)	1.9567510819789105
Beastie Boys	Ramones	1.9567510819789105
Beastie Boys	Jimi Hendrix	1.9567510819789105
Beastie Boys	Sly and the Family Stone	1.9567510819789105
Beastie Boys	R.E.M.	1.9567510819789105
Beastie Boys	Rage Against the Machine	1.9567510819789105
Beastie Boys	Slipknot (band)	1.9567510819789105
Beastie Boys	Good Charlotte	1.9567510819789105
Beastie Boys	Sex Pistols	1.9567510819789105
Beastie Boys	Limp Bizkit	1.9567510819789105
Beastie Boys	Red Hot Chili Peppers	1.9567510819789105
Beastie Boys	Jimmy Eat World	1.9567510819789105
Beastie Boys	Run-DMC	1.9567510819789105
Beastie Boys	Sum 41	1.9567510819789105
Beastie Boys	Elvis Presley	1.9567510819789105
Beastie Boys	Linkin Park	1.9567510819789105
Beastie Boys	Kid Rock	1.9567510819789105
Beastie Boys	Incubus (band)	1.9567510819789105
Beastie Boys	Elvis Costello	1.9567510819789105
Beastie Boys	Tenacious D	1.9567510819789105
Beastie Boys	Everlast	1.9567510819789105
Beastie Boys	U2	1.9567510819789105
Beck	Oasis (band)	3.781064926605571
Beck	Radiohead	3.781064926605571
Beck	New York Dolls	3.781064926605571
Beck	Tom Petty	3.781064926605571
Beck	Blur (band)	3.781064926605571
Beck	Green Day	3.781064926605571
Beck	The Smiths	3.781064926605571
Beck	Paul McCartney	3.781064926605571
Beck	Sonic Youth	3.781064926605571
Beck	Nine Inch Nails	3.781064926605571
Beck	ZZ Top	3.781064926605571
Beck	Talking Heads	3.781064926605571
Beck	X (American band)	3.781064926605571
Beck	Cage the Elephant	3.781064926605571
Beck	The Flaming Lips	3.781064926605571
Beck	David Bowie	3.781064926605571
Beck	The Verve	3.781064926605571
Beck	Van Halen	3.781064926605571
Beck	rock music	3.781064926605571
Beck	Crowded House	3.781064926605571
Beck	Tom Petty and the Heartbreakers	3.781064926605571
Beck	R.E.M.	3.781064926605571
Beck	The Rolling Stones	3.781064926605571
Beck	INXS	3.781064926605571
Beck	Guns N' Roses	3.781064926605571
Beck	Duran Duran	3.781064926605571
Beck	Imagine Dragons	3.781064926605571
Beck	Neil Young	3.781064926605571
Beck	Foo Fighters	3.781064926605571
Beck	The Zombies	3.781064926605571
Beck	Linkin Park	3.781064926605571
Beck	The Velvet Underground	3.781064926605571
Beck	Fun (band)	3.781064926605571
Beck	Sting (musician)	3.781064926605571
Beck	System of a Down	3.781064926605571
Beck	Nirvana (band)	3.781064926605571
Beck	Tenacious D	3.781064926605571
Beck	Lynyrd Skynyrd	3.781064926605571
Beck	My Chemical Romance	3.781064926605571
Bee Gees	Oasis (band)	2.971729322218526
Bee Gees	Jerry Lee Lewis	2.971729322218526
Bee Gees	Meat Loaf	2.971729322218526
Bee Gees	Chuck Berry	2.971729322218526
Bee Gees	Paul McCartney	2.971729322218526
Bee Gees	Chubby Checker	2.971729322218526
Bee Gees	rock music	2.971729322218526
Bee Gees	Coldplay	2.971729322218526
Bee Gees	Rod Stewart	2.971729322218526
Bee Gees	UB40	2.971729322218526
Bee Gees	Blondie (band)	2.971729322218526
Bee Gees	Genesis (band)	2.971729322218526
Bee Gees	Eagles (band)	2.971729322218526
Bee Gees	Queen (band)	2.971729322218526
Bee Gees	Silverchair	2.971729322218526
Bee Gees	Eric Clapton	2.971729322218526
Bee Gees	Phil Collins	2.971729322218526
Bee Gees	Roy Orbison	2.971729322218526
Bee Gees	Elton John	2.971729322218526
Bee Gees	Peter Frampton	2.971729322218526
Bee Gees	Sly and the Family Stone	2.971729322218526
Bee Gees	The Rolling Stones	2.971729322218526
Bee Gees	Glenn Frey	2.971729322218526
Bee Gees	Bread (band)	2.971729322218526
Bee Gees	INXS	2.971729322218526
Bee Gees	Duran Duran	2.971729322218526
Bee Gees	The Beatles	2.971729322218526
Bee Gees	Foo Fighters	2.971729322218526
Bee Gees	Elvis Presley	2.971729322218526
Bee Gees	John Lennon	2.971729322218526
Bee Gees	Joe Walsh	2.971729322218526
