src	trg	nij
Bryan Adams	Sting (musician)	24.591694215167873
Bryan Adams	James Taylor	24.591694215167873
Bryan Adams	Chuck Berry	24.591694215167873
Bryan Adams	T. Rex (band)	24.591694215167873
Bryan Adams	Elvis Presley	24.591694215167873
Bryan Adams	Eric Clapton	24.591694215167873
Bryan Adams	Neil Young	24.591694215167873
Bryan Adams	Pink Floyd	24.591694215167873
Bryan Adams	Iggy Pop	24.591694215167873
Bryan Adams	Rod Stewart	24.591694215167873
Bryan Adams	Lou Reed	24.591694215167873
Bryan Adams	Uriah Heep (band)	24.591694215167873
Bryan Adams	Dire Straits	24.591694215167873
Bryan Adams	John Lennon	24.591694215167873
Bryan Adams	Def Leppard	24.591694215167873
Bryan Adams	Ringo Starr	24.591694215167873
Bryan Adams	Led Zeppelin	24.591694215167873
Bryan Adams	Loverboy	24.591694215167873
Bryan Adams	Survivor (band)	24.591694215167873
Bryan Adams	The Who	24.591694215167873
Bryan Adams	The Police	24.591694215167873
Bryan Adams	Rammstein	24.591694215167873
Bryan Adams	U2	24.591694215167873
Bryan Adams	Kiss (band)	24.591694215167873
Bryan Ferry	Dire Straits	1.3757913775038846
Bryan Ferry	John Lennon	1.3757913775038846
Bryan Ferry	David Bowie	1.3757913775038846
Bryan Ferry	Simple Minds	1.3757913775038846
Bryan Ferry	The Smiths	1.3757913775038846
Bryan Ferry	Pink Floyd	1.3757913775038846
Bryan Ferry	Steve Winwood	1.3757913775038846
Bryan Ferry	Duran Duran	1.3757913775038846
Bryan Ferry	Rod Stewart	1.3757913775038846
Bryan Ferry	Roxy Music	1.3757913775038846
Buckcherry	Nickelback	2.2273914920930857
Buckcherry	Papa Roach	2.2273914920930857
Buckcherry	Chuck Berry	2.2273914920930857
Buckcherry	Guns N' Roses	2.2273914920930857
Buckcherry	Limp Bizkit	2.2273914920930857
Buckcherry	Stone Temple Pilots	2.2273914920930857
Buckcherry	Skillet (band)	2.2273914920930857
Buckcherry	Pantera	2.2273914920930857
Buckcherry	Soundgarden	2.2273914920930857
Buckcherry	Lenny Kravitz	2.2273914920930857
Buckcherry	Velvet Revolver	2.2273914920930857
Buckcherry	Deftones	2.2273914920930857
Buckcherry	The Cult	2.2273914920930857
Buckcherry	Mötley Crüe	2.2273914920930857
Buckcherry	Three Days Grace	2.2273914920930857
Buckcherry	P.O.D.	2.2273914920930857
Buckcherry	Lacuna Coil	2.2273914920930857
Buckcherry	Kiss (band)	2.2273914920930857
Buddy Holly	Stevie Nicks	14.047165911944965
Buddy Holly	Eddie Cochran	14.047165911944965
Buddy Holly	Elton John	14.047165911944965
Buddy Holly	Steve Winwood	14.047165911944965
Buddy Holly	Deep Purple	14.047165911944965
Buddy Holly	Florence and the Machine	14.047165911944965
Buddy Holly	The Rolling Stones	14.047165911944965
Buddy Holly	The Beatles	14.047165911944965
Buddy Holly	Little Richard	14.047165911944965
Buddy Holly	Cake (band)	14.047165911944965
Buddy Holly	David Bowie	14.047165911944965
Buddy Holly	Peter Frampton	14.047165911944965
Buddy Holly	Weezer	14.047165911944965
Buddy Holly	George Harrison	14.047165911944965
Buddy Holly	Modest Mouse	14.047165911944965
Buddy Holly	Rush (band)	14.047165911944965
Buddy Holly	Linda Ronstadt	14.047165911944965
Buddy Holly	James Taylor	14.047165911944965
Buddy Holly	Chuck Berry	14.047165911944965
Buddy Holly	Paul McCartney	14.047165911944965
Buddy Holly	Elvis Presley	14.047165911944965
Buddy Holly	The Everly Brothers	14.047165911944965
Buddy Holly	The Clash	14.047165911944965
Buddy Holly	Eric Clapton	14.047165911944965
Buddy Holly	The Hollies	14.047165911944965
Buddy Holly	The Big Bopper	14.047165911944965
Buddy Holly	Ritchie Valens	14.047165911944965
Buddy Holly	Korn	14.047165911944965
Buddy Holly	Grateful Dead	14.047165911944965
Buddy Holly	Elvis Costello	14.047165911944965
Buddy Holly	John Lennon	14.047165911944965
Buddy Holly	The Lovin' Spoonful	14.047165911944965
Buddy Holly	Ringo Starr	14.047165911944965
Buddy Holly	Pixies (band)	14.047165911944965
Buddy Holly	Jerry Lee Lewis	14.047165911944965
Buddy Holly	The Who	14.047165911944965
Bullet for My Valentine	Trivium (band)	4.782176169705425
Bullet for My Valentine	Guns N' Roses	4.782176169705425
Bullet for My Valentine	Limp Bizkit	4.782176169705425
Bullet for My Valentine	Judas Priest	4.782176169705425
Bullet for My Valentine	Killswitch Engage	4.782176169705425
Bullet for My Valentine	Pantera	4.782176169705425
Bullet for My Valentine	Queen (band)	4.782176169705425
Bullet for My Valentine	Marilyn Manson (band)	4.782176169705425
Bullet for My Valentine	Lacuna Coil	4.782176169705425
Bullet for My Valentine	Slayer	4.782176169705425
Bullet for My Valentine	Iron Maiden	4.782176169705425
Bullet for My Valentine	Nirvana (band)	4.782176169705425
Bullet for My Valentine	Megadeth	4.782176169705425
Bullet for My Valentine	Slipknot (band)	4.782176169705425
Bullet for My Valentine	Rob Zombie	4.782176169705425
Bullet for My Valentine	Deftones	4.782176169705425
Bullet for My Valentine	Metallica	4.782176169705425
Bullet for My Valentine	Korn	4.782176169705425
Bullet for My Valentine	Dire Straits	4.782176169705425
Bullet for My Valentine	Seether	4.782176169705425
Bullet for My Valentine	Def Leppard	4.782176169705425
Bullet for My Valentine	Led Zeppelin	4.782176169705425
Bullet for My Valentine	Sepultura	4.782176169705425
Bullet for My Valentine	Halestorm	4.782176169705425
Bush (British band)	Nickelback	5.293122904382616
Bush (British band)	Hole (band)	5.293122904382616
Bush (British band)	No Doubt	5.293122904382616
Bush (British band)	Neil Young	5.293122904382616
Bush (British band)	Our Lady Peace	5.293122904382616
Bush (British band)	Stone Temple Pilots	5.293122904382616
Bush (British band)	Queens of the Stone Age	5.293122904382616
Bush (British band)	Cheap Trick	5.293122904382616
Bush (British band)	Jane's Addiction	5.293122904382616
Bush (British band)	Hinder	5.293122904382616
Bush (British band)	The Beatles	5.293122904382616
Bush (British band)	Sonic Youth	5.293122904382616
Bush (British band)	Soundgarden	5.293122904382616
Bush (British band)	INXS	5.293122904382616
Bush (British band)	David Bowie	5.293122904382616
Bush (British band)	The Cult	5.293122904382616
Bush (British band)	John Lennon	5.293122904382616
Bush (British band)	Warrant (American band)	5.293122904382616
Bush (British band)	Pixies (band)	5.293122904382616
Bush (British band)	Live (band)	5.293122904382616
Bush (British band)	Led Zeppelin	5.293122904382616
Bush (British band)	Sex Pistols	5.293122904382616
Bush (British band)	Tom Petty	5.293122904382616
Bush (British band)	U2	5.293122904382616
Bush (British band)	Theory of a Deadman	5.293122904382616
Bush (British band)	System of a Down	5.293122904382616
Cage the Elephant	Nirvana (band)	4.008309343720589
Cage the Elephant	Dave Matthews Band	4.008309343720589
Cage the Elephant	Coldplay	4.008309343720589
Cage the Elephant	Queens of the Stone Age	4.008309343720589
Cage the Elephant	Foo Fighters	4.008309343720589
Cage the Elephant	Green Day	4.008309343720589
Cage the Elephant	The Rolling Stones	4.008309343720589
Cage the Elephant	The Beatles	4.008309343720589
Cage the Elephant	John Mellencamp	4.008309343720589
Cage the Elephant	Metallica	4.008309343720589
Cage the Elephant	Cake (band)	4.008309343720589
Cage the Elephant	Foals (band)	4.008309343720589
Cage the Elephant	Linkin Park	4.008309343720589
Cage the Elephant	Jimi Hendrix	4.008309343720589
Cage the Elephant	Pixies (band)	4.008309343720589
Cage the Elephant	The Black Keys	4.008309343720589
Cage the Elephant	Muse (band)	4.008309343720589
Cake (band)	Counting Crows	1.680932744857495
Cake (band)	Weezer	1.680932744857495
Cake (band)	Cheap Trick	1.680932744857495
Cake (band)	Modest Mouse	1.680932744857495
Cake (band)	The Flaming Lips	1.680932744857495
Cake (band)	Lou Reed	1.680932744857495
Cake (band)	Sly and the Family Stone	1.680932744857495
Canned Heat	Grateful Dead	1.9776798435761145
Canned Heat	Linda Ronstadt	1.9776798435761145
Canned Heat	Chuck Berry	1.9776798435761145
Canned Heat	Jimi Hendrix	1.9776798435761145
Canned Heat	John Mayall	1.9776798435761145
Canned Heat	Jefferson Starship	1.9776798435761145
Canned Heat	Jerry Lee Lewis	1.9776798435761145
Canned Heat	Janis Joplin	1.9776798435761145
Canned Heat	Eric Clapton	1.9776798435761145
Canned Heat	Jefferson Airplane	1.9776798435761145
Canned Heat	The Mothers of Invention	1.9776798435761145
Canned Heat	Sly and the Family Stone	1.9776798435761145
Canned Heat	Little Richard	1.9776798435761145
Catfish and the Bottlemen	Van Morrison	1.2842454515414745
Catfish and the Bottlemen	Coldplay	1.2842454515414745
Catfish and the Bottlemen	Highly Suspect	1.2842454515414745
Catfish and the Bottlemen	Green Day	1.2842454515414745
Catfish and the Bottlemen	Oasis (band)	1.2842454515414745
Charlie Daniels	Korn	3.444115889662191
Charlie Daniels	Ringo Starr	3.444115889662191
Charlie Daniels	Elvis Presley	3.444115889662191
Charlie Daniels	Michael Martin Murphey	3.444115889662191
Charlie Daniels	The Marshall Tucker Band	3.444115889662191
Charlie Daniels	Lynyrd Skynyrd	3.444115889662191
Charlie Daniels	Montgomery Gentry	3.444115889662191
Cheap Trick	Nickelback	11.85441091909865
Cheap Trick	Fats Domino	11.85441091909865
Cheap Trick	Kansas (band)	11.85441091909865
Cheap Trick	Guns N' Roses	11.85441091909865
Cheap Trick	Meat Loaf	11.85441091909865
Cheap Trick	Deep Purple	11.85441091909865
Cheap Trick	Green Day	11.85441091909865
Cheap Trick	Lynyrd Skynyrd	11.85441091909865
Cheap Trick	Chicago (band)	11.85441091909865
Cheap Trick	Pat Benatar	11.85441091909865
Cheap Trick	Pearl Jam	11.85441091909865
Cheap Trick	Kid Rock	11.85441091909865
Cheap Trick	Weezer	11.85441091909865
Cheap Trick	Simple Plan	11.85441091909865
Cheap Trick	Nirvana (band)	11.85441091909865
Cheap Trick	Elvis Presley	11.85441091909865
Cheap Trick	Cold Chisel	11.85441091909865
Cheap Trick	Slade	11.85441091909865
Cheap Trick	Stone Temple Pilots	11.85441091909865
Cheap Trick	The Smashing Pumpkins	11.85441091909865
Cheap Trick	The Sweet	11.85441091909865
Cheap Trick	Def Leppard	11.85441091909865
Cheap Trick	Heart (band)	11.85441091909865
Cheap Trick	Live (band)	11.85441091909865
Cheap Trick	Led Zeppelin	11.85441091909865
Cheap Trick	Loverboy	11.85441091909865
Cheap Trick	Joan Jett	11.85441091909865
Cheap Trick	Survivor (band)	11.85441091909865
Cheap Trick	Kiss (band)	11.85441091909865
Chevelle (band)	Nickelback	2.0018191665204625
Chevelle (band)	Disturbed (band)	2.0018191665204625
Chevelle (band)	Limp Bizkit	2.0018191665204625
Chevelle (band)	Evanescence	2.0018191665204625
Chevelle (band)	Tool (band)	2.0018191665204625
Chevelle (band)	Thousand Foot Krutch	2.0018191665204625
Chevelle (band)	Staind	2.0018191665204625
Chevelle (band)	Filter (band)	2.0018191665204625
Chevelle (band)	The Cure	2.0018191665204625
Chevelle (band)	Thirty Seconds to Mars	2.0018191665204625
Chevelle (band)	Highly Suspect	2.0018191665204625
Chevelle (band)	Finger Eleven	2.0018191665204625
Chevelle (band)	Three Days Grace	2.0018191665204625
Chevelle (band)	Shinedown	2.0018191665204625
Chevelle (band)	Halestorm	2.0018191665204625
Chevelle (band)	Stone Sour	2.0018191665204625
Chicago (band)	REO Speedwagon	8.836293032428728
Chicago (band)	Steve Miller Band	8.836293032428728
Chicago (band)	Kenny Loggins	8.836293032428728
Chicago (band)	Stevie Nicks	8.836293032428728
Chicago (band)	Genesis (band)	8.836293032428728
Chicago (band)	Elvis Presley	8.836293032428728
Chicago (band)	Janis Joplin	8.836293032428728
Chicago (band)	Yes (band)	8.836293032428728
Chicago (band)	Huey Lewis and the News	8.836293032428728
Chicago (band)	Deep Purple	8.836293032428728
Chicago (band)	Foo Fighters	8.836293032428728
Chicago (band)	Rod Stewart	8.836293032428728
Chicago (band)	The Doobie Brothers	8.836293032428728
Chicago (band)	The All-American Rejects	8.836293032428728
Chicago (band)	Heart (band)	8.836293032428728
Chicago (band)	Jimi Hendrix	8.836293032428728
Chicago (band)	Emerson, Lake & Palmer	8.836293032428728
Chicago (band)	Toto (band)	8.836293032428728
Chicago (band)	Santana (band)	8.836293032428728
Chicago (band)	The Who	8.836293032428728
Chicago (band)	The Beach Boys	8.836293032428728
Chicago (band)	Phil Collins	8.836293032428728
Chris Cornell	Stevie Ray Vaughan	5.050895295603446
Chris Cornell	Puddle of Mudd	5.050895295603446
Chris Cornell	Guns N' Roses	5.050895295603446
Chris Cornell	Imagine Dragons	5.050895295603446
Chris Cornell	Faith No More	5.050895295603446
Chris Cornell	The Beatles	5.050895295603446
Chris Cornell	Little Richard	5.050895295603446
Chris Cornell	Soundgarden	5.050895295603446
Chris Cornell	Linkin Park	5.050895295603446
Chris Cornell	Pearl Jam	5.050895295603446
Chris Cornell	Rage Against the Machine	5.050895295603446
Chris Cornell	Jimi Hendrix	5.050895295603446
Chris Cornell	Joy Division	5.050895295603446
Chris Cornell	Thirty Seconds to Mars	5.050895295603446
Chris Cornell	Peter Frampton	5.050895295603446
Chris Cornell	Smash Mouth	5.050895295603446
Chris Cornell	Nirvana (band)	5.050895295603446
Chris Cornell	Paul McCartney	5.050895295603446
Chris Cornell	Neil Young	5.050895295603446
Chris Cornell	Living Colour	5.050895295603446
Chris Cornell	Foo Fighters	5.050895295603446
Chris Cornell	The Pretty Reckless	5.050895295603446
Chris Cornell	Tool (band)	5.050895295603446
Chris Cornell	Metallica	5.050895295603446
Chris Cornell	John Lennon	5.050895295603446
Chris Cornell	Van Halen	5.050895295603446
Chris Cornell	Garbage (band)	5.050895295603446
Chris Cornell	Heart (band)	5.050895295603446
Chris Cornell	Led Zeppelin	5.050895295603446
Chris Cornell	Jeff Buckley	5.050895295603446
Chris Cornell	Ramones	5.050895295603446
Chris Cornell	System of a Down	5.050895295603446
Chris Rea	Peter Gabriel	1.4337379648086737
Chris Rea	Joe Walsh	1.4337379648086737
Chris Rea	John Mayall	1.4337379648086737
Chris Rea	Queen (band)	1.4337379648086737
Chris Rea	Eric Clapton	1.4337379648086737
Chris Rea	Elton John	1.4337379648086737
Chris Rea	Deep Purple	1.4337379648086737
Chris Rea	The Bangles	1.4337379648086737
Chris de Burgh	Toto (band)	1.083186366066043
Chris de Burgh	Supertramp	1.083186366066043
Christopher Cross	Steely Dan	1.6768669178256663
Christopher Cross	Stevie Ray Vaughan	1.6768669178256663
Christopher Cross	Toto (band)	1.6768669178256663
Christopher Cross	The Alan Parsons Project	1.6768669178256663
Christopher Cross	Deep Purple	1.6768669178256663
Christopher Cross	The Doobie Brothers	1.6768669178256663
Christopher Cross	The Beach Boys	1.6768669178256663
Chubby Checker	Fats Domino	1.1001700231647842
Chubby Checker	Jimi Hendrix	1.1001700231647842
Chubby Checker	Elvis Presley	1.1001700231647842
Chubby Checker	Jerry Lee Lewis	1.1001700231647842
Chubby Checker	Roy Orbison	1.1001700231647842
Chuck Berry	Fats Domino	14.46476318198655
Chuck Berry	Stevie Ray Vaughan	14.46476318198655
Chuck Berry	Creedence Clearwater Revival	14.46476318198655
Chuck Berry	Eddie Cochran	14.46476318198655
Chuck Berry	The Animals	14.46476318198655
Chuck Berry	Deep Purple	14.46476318198655
Chuck Berry	Electric Light Orchestra	14.46476318198655
Chuck Berry	Steve Winwood	14.46476318198655
Chuck Berry	The Rolling Stones	14.46476318198655
Chuck Berry	The Beatles	14.46476318198655
Chuck Berry	Little Richard	14.46476318198655
Chuck Berry	David Bowie	14.46476318198655
Chuck Berry	Joe Walsh	14.46476318198655
Chuck Berry	Jimi Hendrix	14.46476318198655
Chuck Berry	The Beach Boys	14.46476318198655
Chuck Berry	George Harrison	14.46476318198655
Chuck Berry	Joe Cocker	14.46476318198655
Chuck Berry	Duane Eddy	14.46476318198655
Chuck Berry	Steve Miller Band	14.46476318198655
Chuck Berry	Linda Ronstadt	14.46476318198655
Chuck Berry	Paul McCartney	14.46476318198655
Chuck Berry	Elvis Presley	14.46476318198655
Chuck Berry	Eric Clapton	14.46476318198655
Chuck Berry	Neil Young	14.46476318198655
Chuck Berry	Slade	14.46476318198655
Chuck Berry	Jane's Addiction	14.46476318198655
Chuck Berry	The Allman Brothers Band	14.46476318198655
Chuck Berry	Ritchie Valens	14.46476318198655
Chuck Berry	Dire Straits	14.46476318198655
Chuck Berry	Elvis Costello	14.46476318198655
Chuck Berry	John Lennon	14.46476318198655
Chuck Berry	The Lovin' Spoonful	14.46476318198655
Chuck Berry	The Jam	14.46476318198655
Chuck Berry	Jerry Lee Lewis	14.46476318198655
Chuck Berry	Ted Nugent	14.46476318198655
Chuck Berry	Motörhead	14.46476318198655
Chuck Berry	Sex Pistols	14.46476318198655
Chuck Berry	Tom Petty	14.46476318198655
Chuck Berry	Ramones	14.46476318198655
Chuck Berry	Kiss (band)	14.46476318198655
Cinderella (band)	Van Halen	1.5293930377807265
Cinderella (band)	Warrant (American band)	1.5293930377807265
Cinderella (band)	Guns N' Roses	1.5293930377807265
Cinderella (band)	Ozzy Osbourne	1.5293930377807265
Cinderella (band)	Tesla (band)	1.5293930377807265
Cinderella (band)	Skid Row (American band)	1.5293930377807265
Cinderella (band)	Poison (American band)	1.5293930377807265
Cinderella (band)	Scorpions (band)	1.5293930377807265
Cinderella (band)	Little Richard	1.5293930377807265
Cinderella (band)	Quiet Riot	1.5293930377807265
Cinderella (band)	Lynyrd Skynyrd	1.5293930377807265
Cinderella (band)	Ratt	1.5293930377807265
Cinderella (band)	Kiss (band)	1.5293930377807265
Coheed and Cambria	Iron Maiden	2.0336929155405623
Coheed and Cambria	Rush (band)	2.0336929155405623
Coheed and Cambria	Primus (band)	2.0336929155405623
Coheed and Cambria	Trivium (band)	2.0336929155405623
Coheed and Cambria	Slipknot (band)	2.0336929155405623
Coheed and Cambria	Pink Floyd	2.0336929155405623
Coheed and Cambria	Incubus (band)	2.0336929155405623
Coheed and Cambria	Thin Lizzy	2.0336929155405623
Coheed and Cambria	Foo Fighters	2.0336929155405623
Coheed and Cambria	Faith No More	2.0336929155405623
Coheed and Cambria	Jane's Addiction	2.0336929155405623
Coheed and Cambria	Metallica	2.0336929155405623
Coheed and Cambria	Linkin Park	2.0336929155405623
Coheed and Cambria	The Used	2.0336929155405623
Coheed and Cambria	Queen (band)	2.0336929155405623
Coheed and Cambria	ZZ Top	2.0336929155405623
Coheed and Cambria	Led Zeppelin	2.0336929155405623
Coheed and Cambria	The Police	2.0336929155405623
Cold Chisel	INXS	3.017737205839112
Cold Chisel	Joe Walsh	3.017737205839112
Cold Chisel	Heart (band)	3.017737205839112
Cold Chisel	Icehouse (band)	3.017737205839112
Cold Chisel	Little River Band	3.017737205839112
Cold Chisel	Midnight Oil	3.017737205839112
Cold Chisel	Ted Nugent	3.017737205839112
Cold Chisel	Deep Purple	3.017737205839112
Cold Chisel	U2	3.017737205839112
Cold Chisel	Uriah Heep (band)	3.017737205839112
Cold Chisel	Joe Cocker	3.017737205839112
Cold Chisel	Soundgarden	3.017737205839112
Coldplay	Peter Gabriel	16.06367797774213
Coldplay	Snow Patrol	16.06367797774213
Coldplay	Icehouse (band)	16.06367797774213
Coldplay	Radiohead	16.06367797774213
Coldplay	Echo & the Bunnymen	16.06367797774213
Coldplay	Imagine Dragons	16.06367797774213
Coldplay	R.E.M.	16.06367797774213
Coldplay	Pearl Jam	16.06367797774213
Coldplay	Joy Division	16.06367797774213
Coldplay	The Black Keys	16.06367797774213
Coldplay	Depeche Mode	16.06367797774213
Coldplay	The Fray	16.06367797774213
Coldplay	George Harrison	16.06367797774213
Coldplay	Jeff Buckley	16.06367797774213
